Name,Automaker,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage(kmpl),Engine (CC),Power (bhp),Seats,Price
Renault Kwid,Renault,Bangalore,2020,33663,Petrol,Automatic,1,0,999,68,5.0,473000
Maruti Ertiga,Maruti,Bangalore,2022,9884,Petrol,Manual,1,0,1462,103,7.0,1033000
Maruti Baleno,Maruti,Bangalore,2018,45037,Petrol,Manual,2,0,1197,84,5.0,532000
Honda Brio,Honda,Bangalore,2015,30891,Petrol,Manual,2,0,1198,88,5.0,370000
Maruti Alto K10,Maruti,Bangalore,2014,29477,Petrol,Manual,1,0,998,68,5.0,306000
Hyundai Elite i20,Hyundai,Bangalore,2016,58161,Petrol,Manual,2,0,1197,83,5.0,552000
Hyundai Elite i20,Hyundai,Bangalore,2019,38639,Petrol,Automatic,1,0,1197,83,5.0,743000
Renault Duster,Renault,Bangalore,2017,67614,Petrol,Manual,2,0,1498,106,5.0,713000
KIA SELTOS,KIA,Bangalore,2021,39132,Diesel,Manual,1,0,1493,115,5.0,1559000
Maruti Alto 800,Maruti,Bangalore,2015,41453,Petrol,Manual,2,0,796,48,5.0,284000
Honda City,Honda,Bangalore,2016,58750,Petrol,Manual,1,0,1497,119,5.0,625000
Tata PUNCH,Tata,Bangalore,2021,4700,Petrol,Manual,1,0,1199,86,5.0,758000
Maruti Alto 800,Maruti,Bangalore,2015,48319,Petrol,Manual,1,0,796,48,5.0,313000
Renault TRIBER,Renault,Bangalore,2020,18429,Petrol,Manual,1,0,999,72,7.0,541000
Tata NEXON,Tata,Bangalore,2018,69566,Diesel,Manual,2,0,1497,110,5.0,750000
Honda Amaze,Honda,Bangalore,2013,73662,Diesel,Manual,1,0,1498,100,5.0,351000
Hyundai GRAND I10 NIOS,Hyundai,Bangalore,2020,27754,Petrol,Automatic,1,0,1197,83,5.0,704000
Hyundai Xcent,Hyundai,Bangalore,2015,69271,Petrol,Manual,1,0,1197,83,5.0,419000
Toyota Glanza,Toyota,Bangalore,2020,74708,Petrol,Manual,1,0,1197,83,5.0,750000
Maruti Baleno,Maruti,Bangalore,2021,19053,Petrol,Manual,1,0,1197,83,5.0,707000
Hyundai Elite i20,Hyundai,Bangalore,2019,23570,Petrol,Automatic,2,0,1197,83,5.0,792000
Renault Duster,Renault,Bangalore,2016,63292,Petrol,Manual,2,0,1598,104,5.0,593000
Honda City,Honda,Bangalore,2015,40477,Petrol,Manual,1,0,1497,119,5.0,597000
Hyundai Elite i20,Hyundai,Bangalore,2016,50641,Petrol,Manual,1,0,1197,83,5.0,590000
Honda Amaze,Honda,Bangalore,2014,30529,Petrol,Manual,1,0,1198,88,5.0,458000
Maruti Ciaz,Maruti,Bangalore,2016,45263,Petrol,Automatic,1,0,1373,92,5.0,668000
Maruti Dzire,Maruti,Bangalore,2017,89319,Diesel,Automatic,1,0,1248,75,5.0,706000
Nissan Terrano,Nissan,Bangalore,2015,65385,Diesel,Manual,1,0,1461,85,5.0,592000
Maruti Swift,Maruti,Bangalore,2018,37330,Petrol,Manual,2,0,1197,83,5.0,577000
KIA SELTOS,KIA,Bangalore,2019,43392,Petrol,Automatic,1,0,1497,115,5.0,1261000
Maruti Baleno,Maruti,Bangalore,2021,17079,Petrol,Manual,1,0,1197,83,5.0,715000
Honda Amaze,Honda,Bangalore,2014,81856,Diesel,Manual,1,0,1498,100,5.0,414000
Ford Ecosport,Ford,Bangalore,2016,52176,Diesel,Manual,2,0,1498,101,5.0,639000
Toyota Camry,Toyota,Bangalore,2014,113336,Petrol,Automatic,2,0,2494,181,5.0,934000
Hyundai Verna,Hyundai,Bangalore,2013,96949,Petrol,Manual,2,0,1591,123,5.0,402000
Maruti OMNI E,Maruti,Bangalore,2017,20461,Petrol,Manual,1,0,796,33,8.0,326000
Maruti Ertiga,Maruti,Bangalore,2020,34569,Petrol,Automatic,1,0,1462,105,7.0,915000
Maruti Alto 800,Maruti,Bangalore,2015,69850,Petrol,Manual,1,0,796,48,5.0,284000
Tata Tiago,Tata,Bangalore,2018,21979,Petrol,Automatic,1,0,1199,85,5.0,528000
Renault Duster,Renault,Bangalore,2017,21357,Petrol,Automatic,1,0,1498,106,5.0,729850
Tata Tiago,Tata,Bangalore,2016,70138,Petrol,Manual,1,0,1199,85,5.0,392000
Honda City,Honda,Bangalore,2015,71841,Petrol,Manual,2,0,1497,119,5.0,559000
Renault Kwid,Renault,Bangalore,2020,53503,Petrol,Manual,1,0,999,68,5.0,431000
KIA SELTOS,KIA,Bangalore,2020,25031,Petrol,Manual,2,0,1497,115,5.0,1100000
Maruti Ciaz,Maruti,Bangalore,2018,91521,Petrol,Manual,1,0,1462,105,5.0,655000
Maruti Wagon R 1.0,Maruti,Bangalore,2016,44237,Petrol,Automatic,2,0,998,68,5.0,398000
Hyundai Verna,Hyundai,Bangalore,2013,59998,Petrol,Manual,2,0,1591,123,5.0,450000
Maruti Celerio,Maruti,Bangalore,2015,39773,Petrol,Manual,1,0,998,68,5.0,420000
Ford Ecosport,Ford,Bangalore,2013,79454,Diesel,Manual,1,0,1498,91,5.0,473000
